DATA_SET_ID,FILE_SPECIFICATION_NAME,PRODUCT_ID,VOLUME_ID,PRODUCT_CREATION_TIME,START_TIME,STOP_TIME,EXPOSURE_DURATION,INSTRUMENT_ID,image_filename,download_url,file_type,phase_subdir,filter_id
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014268_11327135032F1B.IMG,14268,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:50:32.236,2011-327T13:50:32.444,14.000 <millisecond>,FC2,FC21B0014268_11327135032F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014268_11327135032F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014268_11327135032F1B.LBL,14268,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:50:32.236,2011-327T13:50:32.444,14.000 <millisecond>,FC2,FC21B0014268_11327135032F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014268_11327135032F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014269_11327135132F1B.IMG,14269,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:51:32.545,2011-327T13:51:32.768,30.000 <millisecond>,FC2,FC21B0014269_11327135132F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014269_11327135132F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014269_11327135132F1B.LBL,14269,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:51:32.545,2011-327T13:51:32.768,30.000 <millisecond>,FC2,FC21B0014269_11327135132F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014269_11327135132F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014270_11327135232F1B.IMG,14270,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:52:32.041,2011-327T13:52:32.248,14.000 <millisecond>,FC2,FC21B0014270_11327135232F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014270_11327135232F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014270_11327135232F1B.LBL,14270,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:52:32.041,2011-327T13:52:32.248,14.000 <millisecond>,FC2,FC21B0014270_11327135232F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014270_11327135232F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014271_11327135332F1B.IMG,14271,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:53:32.947,2011-327T13:53:33.170,30.000 <millisecond>,FC2,FC21B0014271_11327135332F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014271_11327135332F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014271_11327135332F1B.LBL,14271,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:53:32.947,2011-327T13:53:33.170,30.000 <millisecond>,FC2,FC21B0014271_11327135332F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014271_11327135332F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014272_11327135432F1B.IMG,14272,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:54:32.033,2011-327T13:54:32.240,14.000 <millisecond>,FC2,FC21B0014272_11327135432F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014272_11327135432F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014272_11327135432F1B.LBL,14272,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:54:32.033,2011-327T13:54:32.240,14.000 <millisecond>,FC2,FC21B0014272_11327135432F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014272_11327135432F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014273_11327135533F1B.IMG,14273,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:55:33.006,2011-327T13:55:33.229,30.000 <millisecond>,FC2,FC21B0014273_11327135533F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014273_11327135533F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014273_11327135533F1B.LBL,14273,DWNVFC2_1B,2013-10-30T14:41:07.000,2011-327T13:55:33.006,2011-327T13:55:33.229,30.000 <millisecond>,FC2,FC21B0014273_11327135533F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011327_OPNAV_006/FC21B0014273_11327135533F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014274_11332011631F1B.IMG,14274,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:16:31.997,2011-332T01:16:32.204,14.000 <millisecond>,FC2,FC21B0014274_11332011631F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014274_11332011631F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014274_11332011631F1B.LBL,14274,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:16:31.997,2011-332T01:16:32.204,14.000 <millisecond>,FC2,FC21B0014274_11332011631F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014274_11332011631F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014275_11332011732F1B.IMG,14275,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:17:32.012,2011-332T01:17:32.239,30.000 <millisecond>,FC2,FC21B0014275_11332011732F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014275_11332011732F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014275_11332011732F1B.LBL,14275,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:17:32.012,2011-332T01:17:32.239,30.000 <millisecond>,FC2,FC21B0014275_11332011732F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014275_11332011732F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014276_11332011832F1B.IMG,14276,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:18:32.008,2011-332T01:18:32.215,14.000 <millisecond>,FC2,FC21B0014276_11332011832F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014276_11332011832F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014276_11332011832F1B.LBL,14276,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:18:32.008,2011-332T01:18:32.215,14.000 <millisecond>,FC2,FC21B0014276_11332011832F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014276_11332011832F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014277_11332011932F1B.IMG,14277,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:19:32.016,2011-332T01:19:32.239,30.000 <millisecond>,FC2,FC21B0014277_11332011932F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014277_11332011932F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014277_11332011932F1B.LBL,14277,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:19:32.016,2011-332T01:19:32.239,30.000 <millisecond>,FC2,FC21B0014277_11332011932F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014277_11332011932F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014278_11332012032F1B.IMG,14278,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:20:32.965,2011-332T01:20:33.172,14.000 <millisecond>,FC2,FC21B0014278_11332012032F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014278_11332012032F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014278_11332012032F1B.LBL,14278,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:20:32.965,2011-332T01:20:33.172,14.000 <millisecond>,FC2,FC21B0014278_11332012032F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014278_11332012032F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014279_11332012132F1B.IMG,14279,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:21:32.012,2011-332T01:21:32.235,30.000 <millisecond>,FC2,FC21B0014279_11332012132F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014279_11332012132F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014279_11332012132F1B.LBL,14279,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:21:32.012,2011-332T01:21:32.235,30.000 <millisecond>,FC2,FC21B0014279_11332012132F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014279_11332012132F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014280_11332012232F1B.IMG,14280,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:22:32.016,2011-332T01:22:32.223,14.000 <millisecond>,FC2,FC21B0014280_11332012232F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014280_11332012232F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014280_11332012232F1B.LBL,14280,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:22:32.016,2011-332T01:22:32.223,14.000 <millisecond>,FC2,FC21B0014280_11332012232F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014280_11332012232F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014281_11332012332F1B.IMG,14281,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:23:32.020,2011-332T01:23:32.243,30.000 <millisecond>,FC2,FC21B0014281_11332012332F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014281_11332012332F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014281_11332012332F1B.LBL,14281,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:23:32.020,2011-332T01:23:32.243,30.000 <millisecond>,FC2,FC21B0014281_11332012332F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014281_11332012332F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014282_11332012432F1B.IMG,14282,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:24:32.020,2011-332T01:24:32.227,14.000 <millisecond>,FC2,FC21B0014282_11332012432F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014282_11332012432F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014282_11332012432F1B.LBL,14282,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:24:32.020,2011-332T01:24:32.227,14.000 <millisecond>,FC2,FC21B0014282_11332012432F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014282_11332012432F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014283_11332012532F1B.IMG,14283,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:25:32.180,2011-332T01:25:32.403,30.000 <millisecond>,FC2,FC21B0014283_11332012532F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014283_11332012532F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014283_11332012532F1B.LBL,14283,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:25:32.180,2011-332T01:25:32.403,30.000 <millisecond>,FC2,FC21B0014283_11332012532F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014283_11332012532F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014284_11332012632F1B.IMG,14284,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:26:32.157,2011-332T01:26:32.364,14.000 <millisecond>,FC2,FC21B0014284_11332012632F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014284_11332012632F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014284_11332012632F1B.LBL,14284,DWNVFC2_1B,2013-10-30T14:41:08.000,2011-332T01:26:32.157,2011-332T01:26:32.364,14.000 <millisecond>,FC2,FC21B0014284_11332012632F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014284_11332012632F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014285_11332012732F1B.IMG,14285,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:27:32.426,2011-332T01:27:32.649,30.000 <millisecond>,FC2,FC21B0014285_11332012732F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014285_11332012732F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014285_11332012732F1B.LBL,14285,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:27:32.426,2011-332T01:27:32.649,30.000 <millisecond>,FC2,FC21B0014285_11332012732F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014285_11332012732F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014286_11332012832F1B.IMG,14286,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:28:32.016,2011-332T01:28:32.223,14.000 <millisecond>,FC2,FC21B0014286_11332012832F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014286_11332012832F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014286_11332012832F1B.LBL,14286,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:28:32.016,2011-332T01:28:32.223,14.000 <millisecond>,FC2,FC21B0014286_11332012832F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014286_11332012832F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014287_11332012932F1B.IMG,14287,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:29:32.106,2011-332T01:29:32.332,30.000 <millisecond>,FC2,FC21B0014287_11332012932F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014287_11332012932F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014287_11332012932F1B.LBL,14287,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:29:32.106,2011-332T01:29:32.332,30.000 <millisecond>,FC2,FC21B0014287_11332012932F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014287_11332012932F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014288_11332013032F1B.IMG,14288,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:30:32.000,2011-332T01:30:32.207,14.000 <millisecond>,FC2,FC21B0014288_11332013032F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014288_11332013032F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014288_11332013032F1B.LBL,14288,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:30:32.000,2011-332T01:30:32.207,14.000 <millisecond>,FC2,FC21B0014288_11332013032F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014288_11332013032F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014289_11332013131F1B.IMG,14289,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:31:31.981,2011-332T01:31:32.207,30.000 <millisecond>,FC2,FC21B0014289_11332013131F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014289_11332013131F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014289_11332013131F1B.LBL,14289,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:31:31.981,2011-332T01:31:32.207,30.000 <millisecond>,FC2,FC21B0014289_11332013131F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014289_11332013131F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014290_11332013231F1B.IMG,14290,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:32:31.996,2011-332T01:32:32.204,14.000 <millisecond>,FC2,FC21B0014290_11332013231F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014290_11332013231F1B.IMG,IMG,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014290_11332013231F1B.LBL,14290,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:32:31.996,2011-332T01:32:32.204,14.000 <millisecond>,FC2,FC21B0014290_11332013231F1B.LBL,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/FITS/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014290_11332013231F1B.LBL,LBL,lamo,F1
DAWN-A-FC2-3-RDR-VESTA-IMAGES-V1.0,/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014291_11332013332F1B.IMG,14291,DWNVFC2_1B,2013-10-30T14:41:09.000,2011-332T01:33:32.168,2011-332T01:33:32.395,30.000 <millisecond>,FC2,FC21B0014291_11332013332F1B.IMG,https://sbnarchive.psi.edu/pds3/dawn/fc/DWNVFC2_1B/DATA/IMG/2011306_TRANSFER_TO_LAMO/2011332_OPNAV_007/FC21B0014291_11332013332F1B.IMG,IMG,lamo,F1
